time,x[m],y[m],theta[deg]
1755578536.305,0.000,0.000,0.00
1755578536.604,0.000,0.000,0.00
1755578536.904,0.000,0.000,0.00
1755578537.205,0.000,0.000,0.00
1755578537.505,0.000,0.000,0.00
1755578537.805,0.000,0.000,0.00
